,Short,Long,Rating
2009,Value-for-money,Good for elders and people who are not crazy about brands! Good buy at a reasonable price,4
2010,Good choice,Good,4
2011,Value-for-money,Nice,4
2012,Very Good,Good product @ this prise,4
2013,Really Nice,Product nice to use superb,4
2014,Good choice,Comfort is bad. One ear bud fixes perfect but another is not.,4
2015,Wonderful,Not bad,4
2016,Nice product,Its wonderful...i got it in rs 299 and it worth it,4
2017,Good choice,Awesome,4
2018,Value-for-money,Nice,4
2019,Nice product,Nice product,4
2020,Value-for-money,Look is good and prodect v.nice,4
2021,Worth the money,Good product,4
2022,Good choice,"Superb sound quality at this price, but material quality not as good. Overall at 300 Rs. you buy it.",4
2023,Pretty good,Trusted product in this price range...go for it,4
2024,Nice product,Satisfied,4
2025,Nice product,Product is good... But it's stopped working... I am really soo sad about this... It works well but suddenly it stopped... I have complianted to boult brand as It didn't completed it warranty... But they didn't respond... Really I am soo angry on this... I Thought I would work atleast 1 years but it worked only 6 months... Plz take care with this product...,4
2026,Value-for-money,"Nice fit to the ears
Provides better sound quality",4
2027,Good quality product,Quality is best,4
2028,Nice product,Best in this range,4
2029,Delightful,"This a nice product for this price, improve wire quality and this got good life",4
2030,Nice product,This ring this is one of the best headset,4
2031,Very Good,Good,4
2032,Value-for-money,Good sound quality. Decent earphones in low price.,4
2033,Very Good,"It's good but not good at high volume, the bass is there but volume is perfect in 80%",4
2034,Pretty good,"Sound Loud and clear
Build quality average.",4
2035,Good quality product,Value for money,4
2036,Delightful,Very nice👌🏼👌🏼👌🏼,4
2037,Nice product,Good bass and quality are good.,4
2038,Good quality product,"Must buy,great thing in low price",4
2039,Value-for-money,The bass is super,4
2040,Pretty good,Good,4
2041,Very Good,The earphones are super cool looking. They have great sound and have very good bass. The build quality is okish. The wire is not that great. And mic quality is not that good.,4
2042,Pretty good,"Overall sound quality is good, But the bass is almost zero",4
2043,Really Nice,Sound quality is amazing.... Bass quality is also amazing,4
2044,Really Nice,Very good Headset by Boult...Quality Product.,4
2045,Wonderful,Good product,4
2046,Really Nice,Niec,4
2047,Good choice,Good,4
2048,Pretty good,Nice one for the price range. Build quality is good.,4
2049,Very Good,gud materail nd sound,4
2050,Nice product,gud sound,4
2051,Nice product,Very good,4
2052,Really Nice,"It's good for all the other stuffs like...misic or watching movies etc.but not good for gameing .
The sound of this product totally changes when yu play game ,like... There is only high pitch but no bass and not much good sound while gameing",4
2053,Value-for-money,Sound super,4
2054,Nice product,Super,4
2055,Nice product,Good.... !!,4
2056,Value-for-money,Nice earphone with bass boost,4
2057,Delightful,Good and valueble,4
2058,Really Nice,Nice earphone in this price 👍👍,4
2059,Worth the money,Loved it 🤘🔥,4
2060,Delightful,Nice,4
2061,Wonderful,Good,4
2062,Nice product,Good enough,4
2063,Good quality product,Really good sound quality n nice soft bass... good product in cheap price 👌,4
2064,Very Good,Amazing product at this price range,4
2065,Worth the money,Really worth 👌for the money,4
2066,Value-for-money,Nice earphones,4
2067,Delightful,I thought it will not give headache. But it do gives. Otherwise fine.,4
2068,Pretty good,Nyce,4
2069,Good quality product,Ok,4
2070,Pretty good,Good sound. I like it,4
2071,Value-for-money,Super Quality Earphones Super Base,4
2072,Pretty good,I use this in last 6 month is was going great,4
2073,Very Good,Osm 😊 sound quality and bass osm,4
2074,Good choice,Bit delicate but very good in functionality,4
2075,Good quality product,"Great headphone in this price range (using 2 month).
1) looking & building quality is ok.
2) sound quality is not very top-class, but ok in this price range Rs-299
at last you feel a cheap sound quality
Maximum base provided
3) you feel, head pain effect long time use Maximum sound.
5) I Satisfy its
Building quality
headphone jack quality
looking quality
Google assistant many time useful in this headphone.
delivery very fast (2day)",4
2076,Good choice,Good,4
2077,Really Nice,Good product,4
2078,Very Good,Good headphone....,4
2079,Worth the money,"Product was good sound quality,bass also good",4
2080,Worth the money,CooL .. almost surround sound..,4
2081,Worth the money,Best headset and good quality,4
2082,Very Good,Really good,4
2083,Wonderful,Good product. Good quality. Price worthy.,4
2084,Good quality product,"The bass quality is not so good what I expected to be, otherwise it's a good product",4
2085,Pretty good,Really amazing product in that price segment,4
2086,Very Good,Bass is very deep and sound is clear.,4
2087,Good quality product,Good,4
2088,Worth the money,Nice product...,4
2089,Very Good,Nice but nice,4
2090,Very Good,Good one for this prize. Bass effect and Sound quality is ok.,4
2091,Good quality product,"OKAY WORKING ,PRICE IS LITTLE HIGH , ARE THIN BUT COMFORTABLE",4
2092,Very Good,Very nice product🤩,4
2093,Delightful,Everything is excellent but I feel less comfort to my ear specially sleeping time,4
2094,Value-for-money,Good,4
2095,Pretty good,"Handy pick , worthy in this price range",4
2096,Delightful,Nice,4
2097,Pretty good,Looking are good not best not not bad,4
2098,Delightful,Sound quality and bass are good u can buy this product without any doubt,4
2099,Value-for-money,Just awesome,4
2100,Good quality product,Good sound effects,4
2101,Very Good,"Excellent one
Deep bass I loved it",4
2102,Delightful,Loved the earphones,4
2103,Worth the money,Value of Money..,4
2104,Really Nice,Good product but little bit uncomfortable for my ear,4
2105,Good quality product,Nice quality,4
2106,Worth the money,"It's a totally Wired Headphone so Review for Battery Backup doesn't not make any sense.

Value for money but preferable if under the range of upto Rs.200",4
2107,Pretty good,Amazing.... Good quality,4
2108,Good choice,Amazing earphone bass sound all clear love it,4
2109,Value-for-money,Good,4
2110,Value-for-money,Design and quality of the product is good,4
2111,Worth the money,Good,4
2112,Nice product,Amazing sound and bass 🥰🎧🔥,4
2113,Worth the money,Good product 👍,4
2114,Really Nice,Ok,4
2115,Good choice,Good,4
2116,Really Nice,Lovely,4
2117,Worth the money,The sound and bass is excellent but the buds give little bit problem in fitting ears,4
2118,Good choice,Good,4
2119,Pretty good,"Excellent Purchase, wire length should have been larger",4
2120,Good quality product,Really amazing,4
2121,Wonderful,Average,4
2122,Value-for-money,Shandaar product...Go for it... Without any reason...,4
2123,Good choice,Superb sound and bass quality very good but design build up bit poor,4
2124,Really Nice,Good earphone but not strong bass busted,4
2125,Delightful,"Good sound quality and good bass
I liked it very much",4
2126,Delightful,Good product 👍 recommend,4
2127,Really Nice,Best 👍,4
2128,Wonderful,Earphone is good but Flipkart dilevery is poor,4
2129,Very Good,The bass is greatly highlighted especially with the added microwoofers. We can actually feel the pulsating beats in our ears. Earphone is nice at this price range. Comfortable simple yet beautiful piece of work.,4
2130,Pretty good,Nice product,4
2131,Worth the money,Good,4
2132,Wonderful,Good quality but it hurts the ears a little bit.,4
2133,Pretty good,Nice headset,4
2134,Worth the money,Good bass,4
2135,Very Good,Good,4
2136,Very Good,Cool,4
2137,Nice product,"Good sound quality, but wires are a bit sensitive..",4
2138,Really Nice,Gud for 400rs,4
2139,Nice product,Good product,4
2140,Value-for-money,Awesome product,4
2141,Pretty good,Good,4
2142,Good choice,Not bad..,4
2143,Very Good,"Nice one in reasonable price
I am writing this review after quite a month of purchase it's still good
The sound is amazing",4
2144,Value-for-money,Very good saund,4
2145,Really Nice,"Good sound quality, bass & treble also good,",4
2146,Good choice,"Good product ,go for it",4
2147,Really Nice,Well product,4
2148,Really Nice,Good earphones.,4
2149,Pretty good,Nice,4
2150,Value-for-money,Good sound quality but bass sound average,4
2151,Value-for-money,"Paisa vasool good design, good sound bass, long wire, quality is good but....... Pouch not received and wire isn't tangle free.....",4
2152,Value-for-money,Worth for money,4
2153,Nice product,Nice sound at this price range,4
2154,Good choice,"Excellent product, bass is very good, crystal clear sound",4
2155,Good choice,Nice Boult audio,4
2156,Good choice,Good audio quality 👍,4
2157,Delightful,Good product,4
