,Short,Long,Rating
2525,Really Nice,Good watch at the price of 1999.....May blindly go for this price ....Bright ness level good and battery back up 8-10 days depends on usage....,4
2526,Delightful,Just ok...,4
2527,Pretty good,Good👍,4
2528,Nice product,Good Watch But Getting disconect again and again .Pay a little attention to it,4
2529,Very Good,Nice product but not properly working on notification,4
2530,Value-for-money,Worth for money,4
2531,Pretty good,Nice boatwatch,4
2532,Delightful,"Worth for money

Design is good
Battery backup also good
Activity tracking is not showing properly
In 2000 rupees, smart watch worth for money",4
2533,Pretty good,Value for money 💰💰,4
2534,Really Nice,Osm ❤️❤️,4
2535,Really Nice,Superb watch..,4
2536,Worth the money,Nice products 👍 value for money,4
2537,Value-for-money,Good watch in all terms but size is small,4
2538,Good quality product,"Very good quality, I am satisfied with boat strome watch",4
2539,Very Good,After using 2 week good battery life and not found any other issues.,4
2540,Delightful,"It's just okay. Good battery back up. We can put our colour photo on display. Display is not full screen. No touch screen wake up option. No device vibration when device disconnected, we can't find our phone with the boat watch when it's disconnected.please try to add on update(vibration when phone disconnected ). It will help when forgot phone somewhere.add option to silent phone when its ring.
Anyway its a pretty cool watch ❣️",4
2541,Good choice,Very good product...i am very impressed.,4
2542,Good quality product,Better,4
2543,Really Nice,I think one problem of this watch it has to be synchronised with phone very frequently other you will not have connection between your phone and watch other than that it is nice product,4
2544,Nice product,Nice watch little bit battery consumption is more .,4
2545,Really Nice,"Display very small
Delivery to deleted

Otherwise product good 👌",4
2546,Worth the money,Very good,4
2547,Worth the money,Nice watch ..,4
2548,Nice product,Nice,4
2549,Pretty good,Software optimization is required a lot. It's app crashes often time.,4
2550,Pretty good,Nice product,4
2551,Really Nice,Featured may be better more & quality also.,4
2552,Really Nice,Good,4
2553,Pretty good,"Feel good one for regular activity tracking.
Compared to others feel there need to be more sport activity modes included and themes",4
2554,Good quality product,Very nice,4
2555,Good choice,Good,4
2556,Pretty good,Awesome product value for money but sync problems occurs are long way,4
2557,Worth the money,It's great,4
2558,Very Good,"Pros.
* Value for money.
* Design wise just good.
* Charging speed is good.
* Overall product is fine

Cons
* Measurement of BP/Spo2/ heart beat is not very accurate.
* Battery life is good but if notifications are on then poor battery life.
* Sleep monitoring is not good.",4
2559,Pretty good,"It was nice one,. I loved it",4
2560,Worth the money,Nice watch.But charging slow.got it @ 1999 only.Please encourage make in India.,4
2561,Good quality product,Very good product,4
2562,Wonderful,Good,4
2563,Good quality product,"Good Product but it is not possible call received, only can call reject.",4
2564,Nice product,"really osm product , very good experience with flipkart ❤️",4
2565,Value-for-money,"Good product with great tracking and calculation
Must buy",4
2566,Wonderful,"Watch look was grt....I love it
Battery backup upto 6days for heavy use and normal use 8 days
Tracking, steps counting,spo2,blood pressure..not accurate but upto the mark....at this price range
All over is good ❤️🎉",4
2567,Pretty good,Nice product but active heart track not good,4
2568,Really Nice,"Best for price and compare to other devices,
Just connectivity problem",4
2569,Good quality product,Super,4
2570,Delightful,Excellent smartwatch but touch not working properly.need improvement,4
2571,Wonderful,Overall good buy,4
2572,Value-for-money,Good smart watch.,4
2573,Delightful,Nice buy,4
2574,Delightful,"Better, good",4
2575,Really Nice,"Good one but no accurate BP, O2& heart monitor working.",4
2576,Good choice,That's good,4
2577,Nice product,Good but not very good,4
2578,Really Nice,Best,4
2579,Pretty good,Good product...more watch faces should be added & straps as accessories,4
2580,Good quality product,GOOD PRODUCT FOR PRIZE RENG,4
2581,Pretty good,Slightly disaponted with the graphics,4
2582,Nice product,Expected results..,4
2583,Good choice,nice as expected,4
2584,Good quality product,Fantastic,4
2585,Really Nice,Good ......,4
2586,Very Good,All things are good but phon is not received in watch only ended & notify ...but all over good,4
2587,Worth the money,ok,4
2588,Delightful,Good,4
2589,Value-for-money,Nc,4
2590,Good choice,"Counting of steps walked and other activities is not perfect. But otherwise it is a very good product. Spo2,Blood pressure and all is having better accuracy.",4
2591,Worth the money,Waaww product,4
2592,Good choice,This one gd product & also it's gd performance,4
2593,Worth the money,it's looking Nico...,4
2594,Delightful,Gud product im satisfied 😃,4
2595,Delightful,"I will be back with my original review after a week.
Today I have received it.",4
2596,Good quality product,If notification alert should be there it will be awsome... but good one in good value,4
2597,Good choice,Awesome product go to buy fully satisfied thanks flipkart thank u Boat.,4
2598,Value-for-money,"Pros - I bought it at 2k so it's value for money.
Fits well and u can stick it around almost for entire day.

Cons - Battery drains quite early as promised.
Sync issues with the Mobile App.

If u can afford it then go for it. It's not a luxury it's a must have during this Pandemic Time.",4
2599,Delightful,"Good features with reasonable cost.
Screen is small but ok.",4
2600,Really Nice,Value for money. Nice 👍 go for it 👌,4
2601,Very Good,"Good Product, EVERYTHING IS FINE BUT I AM DISAPPOINT WITH ACTIVITY TRACKER. SLEEP DATA WAS NOT ACCURATE..",4
2602,Nice product,Awesome,4
2603,Really Nice,Good,4
2604,Very Good,Life line liked it a lot. Blue one looked so elegant,4
2605,Really Nice,Value for money,4
2606,Value-for-money,Must provide scratch guard other wise product is awesome loved it,4
2607,Nice product,Best,4
2608,Delightful,Good,4
2609,Nice product,When I am in walk mode steps count is inaccurate,4
2610,Nice product,This price segment this watch was best,4
2611,Wonderful,Good work nice quality build r super i got it in offer it's more beneficial.,4
2612,Worth the money,Best product in this price range.,4
2613,Really Nice,"Good.
Dispy should be bigger 😁",4
2614,Pretty good,Nice one,4
2615,Really Nice,It's very good and affordable smart watch . I used this watch since one month Great experience. Battery backup It's really good. If someone wants or think about to purchase this smart watch then you can go for it without anything doubt.,4
2616,Nice product,Nice product,4
2617,Good choice,Value for money....,4
2618,Nice product,It's fine...,4
2619,Value-for-money,Nice .. Value for money,4
2620,Good quality product,Superest best smartwatch,4
2621,Delightful,Good,4
2622,Value-for-money,"Watch is really awsome
I got it before 2 weeks ....it's really working good
Better than other watches
There no problem appeared to me but at first there is an synchronising issue but it was cleared after the update..
Battery Back up is 5days Mostly.....
I found no issued till now...
Worthy amount.....
Loved this product ❤️❤️❤️❤️",4
2623,Worth the money,Got the best one,4
2624,Delightful,Good 🙂,4
2625,Wonderful,"It's ok on Rs.1999
Activity Tracker should be improved...
Go for it in this price",4
2626,Really Nice,Nice product,4
2627,Pretty good,"Need some display wallpaper
When feel like better",4
2628,Good choice,Very good smartwatch n effortable,4
2629,Worth the money,Best in this price...,4
2630,Pretty good,Good product thanks ekart,4
2631,Really Nice,Very nice product in this price range. Good Design. Interface software should be more user friendly,4
2632,Good choice,Simply awesome,4
2633,Pretty good,Very good,4
2634,Wonderful,Fabulous Products 😘,4
2635,Good quality product,Product is good,4
2636,Really Nice,Fully satisfied 🤩,4
2637,Value-for-money,Thank you flipkart for the faster delivery. The product is a budget smart watch with standard features. 👌,4
